"","INSTNM","TUITIONFEE_IN","TUITIONFEE_OUT","value_added","popularity","diversity"
"1745","Inter American University of Puerto Rico-Arecibo","4852","4852",1.51387971746461,7816.22023809524,0.0283604827079999
"1746","Inter American University of Puerto Rico-Barranquitas","5014","5014",1.51387971746461,4615.55312157722,0.0280326571704496
"1747","Inter American University of Puerto Rico-Metro","7011","7011",1.51387971746461,30000,0.0304759130549377
"1748","Inter American University of Puerto Rico-Ponce","4866","4866",1.51387971746461,8006.33866586176,0.028412503532866
"1749","Inter American University of Puerto Rico-Fajardo","4850","4850",1.51387971746461,2778.00080289041,0.0281824647406393
"1750","Inter American University of Puerto Rico-Guayama","5534","5534",1.51387971746461,2782.05647885421,0.0280908531953376
"1751","Inter American University of Puerto Rico-Bayamon","4852","4852",1.51387971746461,7636.69006038844,0.0289719535558473
"1752","Modern Hairstyling Institute-Bayamon","NULL","NULL",NA,231,0.027876392262833
"1753","Modern Hairstyling Institute-Arecibo","NULL","NULL",NA,48.3743953200585,0.0278936962957225
"1754","National University College-Bayamon","6495","11175",2.39566410105445,5548.37991314998,0.0278832696638164
"1755","National University College-Arecibo","6495","6495",2.39566410105445,1893.93939393939,0.0279538075639806
"1756","University of Puerto Rico-Aguadilla","2019","4041",1.02787112607727,3149.110202277,0.0343276630494998
"1757","University of Puerto Rico-Arecibo","2019","4041",1.02777885579664,4732.23350253807,0.0279728603761513
"1758","University of Puerto Rico-Bayamon","2212","4323",0.80114686909935,18614.4345812428,0.0279975127082105
"1759","University of Puerto Rico-Carolina","3026","6058",0.791741981665788,4737.71326712503,0.0298195249627911
"1760","University of Puerto Rico-Cayey","2212","4233",0.838464019072283,4461.38949406923,0.0279113410407907
"1761","University of Puerto Rico-Humacao","2019","4041",0.869152958234726,7205.85205027818,0.0309624932301882
"1762","University of Puerto Rico-Utuado","2019","4041",1.04296072561907,3372.61785356068,0.0372119813652119
"1763","University of Puerto Rico-Mayaguez","2019","4041",0.800450651764625,14354.8599237143,0.0279942615142115
"1764","University of Puerto Rico-Ponce","2019","4041",0.872197121689083,4385.60760353021,0.0279851673719488
"1765","University of Puerto Rico-Rio Piedras","2019","4040",0.842041595733476,42903.7983670572,0.0355087309091206
"1766","Universidad del Sagrado Corazon","5680","5680",0.910012874426924,16361.6945532218,0.0279536504172326
"1767","Universidad Central Del Caribe","10290","10290",2.2794212038973,315.031503150315,0.0278076241523742
"1768","Pontifical Catholic University of Puerto Rico-Mayaguez","4898","4898",1.30246612368143,2470.25395134079,0.0303857933722195
"1769","College of Micronesia-FSM","5080","5080",NA,2499.46683727874,1.5203744850377e-08
"1770","University of the Virgin Islands","4794","13174",1.1875663493756,2030.49345832904,0.0327061053056457
"1771","Stanford University","45195","45195",1.58606165550149,137878.192534381,0.00121089389233462
"1772","Purdue University-Main Campus","10002","28804",0.572332463728573,50559.9595209985,0.01794670007929
"1773","Blue Hills Regional Technical School","NULL","NULL",1.87546795118912,83.9958002099895,0.00517336696902695
"1774","EDP Univeristy of Puerto Rico Inc-San Juan","5940","10878",2.2370291260534,1915.11658370448,0.0278887279407699
"1775","ITT Technical Institute-Sylmar","18048","18048",1.86487257031981,623.523369286081,0.00506646219551316
"1776","ITT Technical Institute-Westminster","18048","18048",1.71041993412768,218.985641979134,0.0537101994094916
"1777","Georgia Perimeter College","3150","9075",1.32496862074156,37056.8757304246,0.00551475936823728
"1778","St. John's College","47826","47826",0.479758960690944,417.177914110429,0.0828044993274948
"1779","Carrington College-Portland","NULL","NULL",1.64281591305555,100,0.00191404230905228
"1780","Carrington College-San Leandro","NULL","NULL",1.61561165036972,545.903045903046,0.00108730432215224
"1781","Landmark College","50080","50080",0.255395885837811,580.113702285648,0.104281695267348
"1782","Yeshiva Gedolah of Greater Detroit","6200","6200",NA,74.4029761190448,0.123732269561193
"1783","Moore Norman Technology Center","NULL","NULL",2.02704814177859,669.901393019252,0.21076084407716
"1784","Fashion Institute of Design & Merchandising-San Diego","29930","29930",0.700486718610634,242.031702744162,0.00214530895236605
"1785","ECPI University","14245","14245",1.37739296738972,12904.7678953327,0.0438576860490804
"1786","TDDS Technical Institute","NULL","NULL",1.28855952956454,410.386780461231,0.139851337704911
"1787","Laurel Business Institute","9644","9644",1.03546641601016,248.109892450218,0.159267852973777
"1788","Carrington College-Westside","NULL","NULL",NA,519.789190864937,0.0106770222363053
"1789","ITT Technical Institute-Newburgh","18048","18048",1.75618367818461,356.397495585166,0.226439729430406
"1790","Greene County Career and Technology Center","NULL","NULL",NA,36.3465822487982,0.137972766950419
"1791","Platt College-Aurora","20736","20736",0.869821822131685,418,0.0323429330470391
"1792","ITT Technical Institute-Arlington Heights","18048","18048",1.81910882626288,246.848183070241,0.00975036722498549
"1793","Northwestern College-Southwestern Campus","17010","17010",1.71486900647141,829.674659461893,0.109610245131522
"1794","ITT Technical Institute-Troy","18048","18048",1.65321525405652,587.938430481958,0.03054115784812
"1795","Skyline College-Roanoke","14245","14245",1.5772039459816,280.882352941176,0.126183174337689
"1796","Brandman University","12200","12200",NA,5131.88465217986,0.0144952953343535
"1797","New College of Florida","6916","29944",NA,1393.01820611325,0.100486737349042
"1798","University of Advancing Technology","21150","21150",1.13096884774583,939.484721390054,0.100328527900678
"1799","Center for Instruction Technology & Innovation (CiTi)","NULL","NULL",1.27445373193751,146.153846153846,0.000775762566557073
"1800","Autry Technology Center","NULL","NULL",1.45098703603224,463.799173427216,0.0267036926199312
"1801","Wilkes-Barre Area Career and Technical Center Practical Nursing","NULL","NULL",1.90501201815511,196.977415520462,0.163543849311268
"1802","Morris County Vocational School District","NULL","NULL",NA,62.9643621710112,0.00583907045554887
"1803","Remington College-Mobile Campus","15995","15995",1.4537666650333,642.440778866427,0.0706975594212605
"1804","ITT Technical Institute-Norwood","18048","18048",1.75618367818461,495.858761987794,0.0658438306505422
"1805","ITT Technical Institute-Knoxville","18048","18048",1.5388058939142,310.126582278481,0.240791178061405
"1806","ITT Technical Institute-Austin","18048","18048",1.81910882626288,447.944364900798,0.188157594188348
"1807","ITT Technical Institute-Houston North","18048","18048",1.81910882626288,701.010759700033,0.07159961245425
"1808","California State University-San Marcos","7169","18329",1.11867010760379,18618.1229773463,0.00510639178736758
"1809","McNally Smith College of Music","25210","25210",NA,729.600493598643,0.197448110027993
"1810","Hodges University","13220","13220",2.31772519277668,2261.40799569256,0.165574401728978
"1811","Alexandria School of Scientific Therapeutics","NULL","NULL",0.716665479520441,37,0.157545805545922
"1812","Western Area Career & Technology Center","NULL","NULL",1.79967555449104,106.966924700915,0.155377659954934
"1813","Nossi College of Art","17800","17800",0.592961980263146,533.633203843795,0.223445627092456
"1814","ITT Technical Institute-Norfolk","18048","18048",1.75618367818461,752.966558791802,0.0471646820885924
"1815","Mineral County Vocational Technical Center","NULL","NULL",NA,43.6395374209033,0.0207774282071436
"1816","ITT Technical Institute-Albuquerque","19344","19344",1.93923865441232,525.902668759812,0.109431788475466
"1817","Modern Technology School","NULL","NULL",1.72886523329209,137.2446306967,0.000209190339264031
"1818","North-West College-Glendale","NULL","NULL",1.53373798726562,187,0.0184715136665982
"1819","ITT Technical Institute-Lake Mary","18048","18048",1.78478601822019,533.59407738511,0.137571221470597
"1820","Remington College-Honolulu Campus","16950","16950",1.96817640804509,695.405915670233,1.96890363914754e-05
"1821","Upper Cape Cod Regional Technical School","NULL","NULL",NA,181.676615624189,0.15636838381922
"1822","Remington College-Cleveland Campus","15595","15595",1.43885623769963,701.899256812552,0.0318175844229749
"1823","Eastern Center for Arts and Technology","NULL","NULL",1.86853388852518,172.245693857654,0.014276302877419
"1824","EDIC College","6660","6660",NA,1438.77678907131,0.0279989984172962
"1825","College of the Marshall Islands","4905","4905",NA,1221.25297383029,0
"1826","ITT Technical Institute-San Antonio","18048","18048",1.59601057398536,541.356626765879,0.0581491025386381
"1827","Remington College-Fort Worth Campus","16380","16380",1.72960957070629,574.788583509514,0.100134676441907
"1828","School of Automotive Machinists","NULL","NULL",1.99308663350827,239.823697173969,0.0217952078215813
"1829","Northwest College of Art & Design","19100","19100",0.435948570223886,122.683372487601,0.00502718737411415
"1830","University of Washington-Bothell Campus","11911","33030",1.11671735792026,5531.2697409981,0.000671953728438184
"1831","University of Washington-Tacoma Campus","12262","33381",1.11671735792026,4481.77946048273,0.00139085887851483
"1832","Central Coast College","NULL","NULL",1.25080052581498,587.734241908007,0.0240089820929574
"1833","ITT Technical Institute-Torrance","18048","18048",1.86487257031981,527.603074772886,0.00518981256918359
"1834","Madison Oneida BOCES-Practical Nursing Program","NULL","NULL",NA,51,0.158397813958175
"1835","Center for Advanced Legal Studies","NULL","NULL",1.65955461371596,400,0.161610148947439
"1836","Remington College-Houston Campus","16380","16380",1.73706478437313,470.060746311831,0.0246224696627104
"1837","ITT Technical Institute-San Bernardino","18048","18048",1.65893572206363,723.934149430139,0.0215990899901851
"1838","Greater Lowell Technical School","NULL","NULL",NA,150.009375585974,0.00914811233476424
"1839","King's College","14280","14280",1.04163937026306,404.837552526391,0.0452620559174897
"1840","Dance Theatre of Harlem Inc","NULL","NULL",NA,11.6009280742459,0.027159399907561
"1841","Beacon College","33016","33016",NA,377.902050499915,0.0857540846005375
"1842","Rabbi Jacob Joseph School","10900","10900",NA,84,0.140559237266412
"1843","Everglades University","16000","16000",1.82655811021868,1495.10945505356,0.138242018951255
"1844","Seminar L'moros Bais Yaakov","8335","8335",0.65264766181849,452.204699066624,0.125763327136387
"1845","Herzing University-Winter Park","13340","13340",NA,430,0.00116140816129748
"1846","Rensselaer BOCES-Practical Nursing Program","NULL","NULL",2.04476333446339,66.6666666666667,0.0148133892662019
"1847","Watkins College of Art Design & Film","20250","20250",0.820480495179316,1092.56449165402,0.155071355849443
"1848","Soka University of America","30214","30214",NA,945.697192820985,0.00127559814906763
"1849","World Mission University","5140","5140",NA,178.709179737722,0.000103464386566144
"1850","Yeshivas Novominsk","9700","9700",NA,129,0.123732269561193
"1851","Rabbinical College of Ohr Shimon Yisroel","11600","11600",1.16241788523579,205,0.123732269561193
"1852","Delaware Chenango Madison Otsego BOCES-Practical Nursing Program","NULL","NULL",NA,40.4979751012449,0.126187656168182
"1853","Central Susquehanna Intermediate Unit LPN Career","NULL","NULL",1.33929239310478,173.781639591991,0.170173263836647
"1854","Arizona State University-West","9683","23312",NA,4215.9383033419,0.0191608340748322
"1855","ITT Technical Institute-Jacksonville","18048","18048",1.72758133814903,741.059358485928,0.0307120644491909
"1856","ITT Technical Institute-Omaha","18048","18048",1.60173104199247,497.543771255826,0.199238640903615
"1857","Omaha School of Massage and Healthcare of Herzing University","12790","12790",1.25181647723278,146,0.191989820294918
"1858","Laurel Technical Institute","9644","9644",NA,137.977078001558,0.037628272659105
"1859","ITT Technical Institute-Fort Lauderdale","18048","18048",1.65321525405652,751.22482308111,0.0471558059709936
"1860","California State University-Monterey Bay","5963","17123",1.11823581509629,8540.94579008074,0.0175032027804363
"1861","Shawsheen Valley Regional Vocational Technical School","NULL","NULL",NA,64.4967751612419,0.0101926273676694
"1862","Remington College-Memphis Campus","15995","15995",1.4537666650333,758.719884933477,0.0209506273574972
"1863","ITT Technical Institute-Little Rock","18048","18048",1.71041993412768,294.911958517878,0.101656073386772
"1864","ITT Technical Institute-Oxnard","18048","18048",1.86487257031981,321.795864204357,0.00434098856685221
"1865","ITT Technical Institute-Louisville","18048","18048",1.75618367818461,559.564501835675,0.139203613663388
"1866","ITT Technical Institute-Greenville","18048","18048",1.45299887380746,299.354551524594,0.123245509939158
"1867","ITT Technical Institute-Cordova","18048","18048",1.60173104199247,552.794401054874,0.0308840185192556
"1868","Motoring Technical Training Institute","NULL","NULL",1.32766873119895,404.847859721506,0.0389221885017863
"1869","ITT Technical Institute-Everett","18048","18048",1.89626756094347,314.224574839509,0.00585232973532998
"1870","ITT Technical Institute-Bessemer","18048","18048",1.5388058939142,647.920176234288,0.0429629021943587
"1871","ITT Technical Institute-Orland Park","18048","18048",1.76762461419884,888.135593220339,0.0333735332341749
"1872","Johnson & Wales University-North Miami","28539","28539",0.669841248568849,2698.45802398629,0.204830046836283
"1873","ITT Technical Institute-Pittsburgh","18048","18048",1.55024682992843,195.92819614711,0.13941600855867
"1874","Trine University-Regional/Non-Traditional Campuses","10080","10080",0.615390658340919,812.959352032398,0.20754958812599
"1875","Nevada Career Institute","NULL","NULL",NA,283,0.000989258033841454
"1876","W F Kaynor Technical High School","NULL","NULL",NA,50.6666666666667,0.00824766926445508
"1877","Career Center of Southern Illinois","NULL","NULL",1.91641867619934,147.588192944564,0.124218752085487
"1878","Kirksville Area Technical Center","NULL","NULL",NA,106.851037083595,0.132833340986955
"1879","Saline County Career Center","NULL","NULL",1.16029762971466,52.8978840846366,0.147625879500906
"1880","Nevada Regional Technical Center","NULL","NULL",NA,22.8571428571429,0.000543974224367003
"1881","Cass Career Center","NULL","NULL",NA,49.5049504950495,0.0260978057528118
"1882","Applied Technology Services","NULL","NULL",2.15652636815668,232.395352092958,0.0273777536297306
"1883","Southeast Missouri Hospital College of Nursing and Health Sciences","15690","15690",1.65435143568392,284.90728232838,0.182126708193122
"1884","Messenger College","8756","8756",0.906097067314575,168.939548137594,0.0570574593384929
"1885","Prism Career Institute-Philadelphia","NULL","NULL",1.29378899037424,489.070025935532,0.0283723618138499
"1886","Clinton Essex Warren Washington BOCES","NULL","NULL",NA,159.010600706714,0.165816973241944
"1887","Jefferson Lewis BOCES-Practical Nursing Program","9182","9182",1.02059278579464,77,0.189137059148046
"1888","Syracuse City Schools Practical Nursing Program","NULL","NULL",1.50272620728784,33,0.00206499633710631
"1889","Orange Ulster BOCES-Practical Nursing Program","NULL","NULL",1.74548425560929,50,0.0148397245686672
"1890","Broome Delaware Tioga BOCES-Practical Nursing Program","NULL","NULL",NA,230.885692657078,0.050983281823428
"1891","Washington Saratoga Warren Hamilton Essex BOCES-Practical Nursing Program","NULL","NULL",1.35605670911749,33.3333333333333,0.125946366369296
"1892","Ulster BOCES School of Practical Nursing","NULL","NULL",1.72461713865841,145.606353731799,0.0471507392609499
"1893","Eastern Suffolk BOCES","NULL","NULL",1.56982631953546,360.566902876198,0.172090356806519
"1894","Rockland County BOCES-Practical Nursing Program","NULL","NULL",2.0425950615251,100,0.0154007386028058
"1895","New York College of Health Professions","13830","13830",NA,516,0.0136519775042724
"1896","Chester County Intermediate Unit","NULL","NULL",1.63652850273799,166.666666666667,0.138804512294583
"1897","Jefferson County Dubois Area Vocational Technical Practical Nursing Program","NULL","NULL",NA,41.9987077320698,0.127110606823883
"1898","Mifflin County Academy of Science and Technology","NULL","NULL",1.13022038779708,73.2313325487119,0.131592281127816
"1899","Venango County Area Vocational Technical School","NULL","NULL",NA,76.1089309073612,0.139768768637346
"1900","Northern Tier Career Center","NULL","NULL",NA,59.5035702142129,0.129263480411711
"1901","Clarion County Career Center Practical Nursing Program","NULL","NULL",1.23204426365019,58,0.124885137129566
"1902","D'Mart Institute","NULL","NULL",NA,1883.40259105353,0.0279628747074715
"1903","United Technical Center","3400","3400",NA,31.5015750787539,0.172500129261061
"1904","Atlanta Institute of Music and Media","NULL","NULL",0.630578709120575,194.730813287514,0.115591155027911
"1905","Prism Career Institute-Cherry Hill","NULL","NULL",1.29378899037424,57.1283483559731,0.0551820073199403
"1906","Yeshiva D'monsey Rabbinical College","5900","5900",NA,176.810608636518,0.133846111889034
"1907","ITT Technical Institute-Getzville","18048","18048",1.56168776594266,338.701298701299,0.12608929817518
"1908","Arizona State University-Polytechnic","9683","23312",NA,4855.98853121335,0.0188987917926967
"1909","New York Conservatory for Dramatic Arts","31200","31200",0.679473244314799,322.405114950347,0.28235265479896
"1910","Embry-Riddle Aeronautical University-Worldwide","8040","8040",1.26362908091244,13997.9639325189,0.0506368875547267
"1911","Merkaz Bnos-Business School","NULL","NULL",1.6260841729417,113.305613305613,7.40442353226004e-05
"1912","ITT Technical Institute-Webster","18048","18048",1.86487257031981,390.899689762151,0.196574802638516
"1913","Southeastern College-West Palm Beach","16856","16856",1.4311613535676,1649.031417874,0.0874429683099468
"1914","ITT Technical Institute-Henderson","18048","18048",1.84199069829135,445.212880916361,0.00305461655019295
"1915","ITT Technical Institute-Hialeah","18048","18048",1.78478601822019,467.159391995538,0.0687354456046136
"1916","ITT Technical Institute-Harrisburg","18048","18048",1.81910882626288,216.316440049444,0.235164803312975
"1917","ITT Technical Institute-Tarentum","18048","18048",1.55024682992843,232.055511318394,0.107365960208226
"1918","ITT Technical Institute-Norwood","18048","18048",1.45299887380746,545.85152838428,0.0802391526095267
"1919","ITT Technical Institute-Strongsville","18048","18048",1.60173104199247,491.639630646369,0.202972724376575
"1920","Prism Career Institute-West Atlantic City","NULL","NULL",1.29378899037424,113.114174620007,0.036269508066434
"1921","The Creative Center","27700","27700",0.435730970191486,101.734707186644,0.166047033245361
"1922","San Juan Bautista School of Medicine","8188","14036",NA,38,0.0279125398146436
"1923","Delaware County Technical School-Practical Nursing Program","NULL","NULL",2.4775586975217,41,0.0298403454224488
"1924","Dutchess BOCES-Practical Nursing Program","NULL","NULL",1.49946794502151,315.168767791785,0.036848642408116
"1925","Mercy Hospital School of Nursing","14620","14620",1.15457767677697,179.997750028125,0.188927900961114
"1926","Putnam Westchester BOCES-Practical Nursing Program","NULL","NULL",1.76517425130499,127.311306456502,0.0219387308060937
"1927","Yeshiva of the Telshe Alumni","9100","9100",NA,116,0.132889117504295
"1928","Delaware College of Art and Design","23130","23130",NA,381.600660066007,0.271694430643094
"1929","American University of Health Sciences","23162","23162",NA,274,0.000108966094028338
"1930","Monty Tech","NULL","NULL",NA,46.6398134407462,0.0987927317011447
"1931","Carolinas College of Health Sciences","13412","13412",1.64895238372853,2809.77312390925,0.0524444994096642
"1932","Herzing University-Kenner","12790","12790",1.64153292769205,345,0.0469764660003529
"1933","Florida Gulf Coast University","6118","25162",0.875761763867434,22508.4918478261,0.2866137659049
"1934","ITT Technical Institute-Richardson","18048","18048",1.5388058939142,1048.73352095986,0.0960584340442556
"1935","Michigan Jewish Institute","10700","10700",0.76099566729274,1048.48245959795,0.131730694729322
"1936","ITT Technical Institute-Arnold","18048","18048",1.75618367818461,267.374115688722,0.211800087315588
"1937","ITT Technical Institute-Oak Brook","18048","18048",1.65321525405652,364.305209445829,0.0314704369130378
"1938","ITT Technical Institute-Albany","18048","18048",1.68753806209921,240.066225165563,0.115082252183677
"1939","ITT Technical Institute-Liverpool","18048","18048",1.71041993412768,229.186653874853,0.0968485533741316
"1940","FINE Mortuary College","19575","19575",NA,124.231724859422,0.151577644808571
"1941","University of Connecticut-Tri-Campus","10658","30838",0.614834398645528,3451.3139905818,0.0039085682463357
"1942","University of Connecticut-Avery Point","10658","30838",0.614834398645528,1048.18523153942,0.0169650508923578
"1943","University of Connecticut-Stamford","10668","30848",0.614834398645528,2350.04397537379,0.00873218925743594
"1944","ITT Technical Institute-Saint Rose","18048","18048",1.66465619007075,457.306970065172,0.0521785861782812
"1945","ITT Technical Institute-Richmond","18048","18048",1.72758133814903,618.142313959804,0.0395082966536694
"1946","ITT Technical Institute-Lathrop","18048","18048",1.79622695423442,481.004901960784,0.0034844254622124
"1947","International Yacht Restoration School","NULL","NULL",NA,105.367546795587,0.15094571470224
"1948","Monteclaro Escuela de Hoteleria y Artes Culinarias","NULL","NULL",NA,12.9996750081248,0.027159399907561
"1949","Dallas Nursing Institute","NULL","NULL",1.07213161728423,1188.7072808321,0.0132268379553138
"1950","Carrington College-San Jose","NULL","NULL",1.61561165036972,805,0.000902771529565153
"1951","Carrington College-Pleasant Hill","NULL","NULL",1.61561165036972,599,0.0017774166719353
"1952","Modern Hairstyling Institute-Carolina","NULL","NULL",NA,222,0.0278377346001349
"1953","Remington College-Little Rock Campus","15995","15995",1.4537666650333,259.291270527226,0.0708760302704554
"1954","Carrington College-Spokane","NULL","NULL",NA,526.044883673049,0.0717243994431798
"1955","ITT Technical Institute-Wilmington","18048","18048",1.75618367818461,373.399332831163,0.0146296686772752
"1956","Johnson & Wales University-Denver","28539","28539",0.669841248568849,1656.73275757207,0.270824816160634
"1957","ATS Institute of Technology","23162","23162",1.37880071134645,614.704700683005,0.0214318878686677
"1958","The King's University","12390","12390",0.874995150775345,473,0.0296701329826172
"1959","Pacific Islands University","7630","7630",NA,104,1.68773749859195e-07
"1960","ITT Technical Institute-Green Bay","18048","18048",1.66465619007075,116.266666666667,0.0763350862279295
"1961","Huntingdon County Career and Technology Center","NULL","NULL",NA,56,0.126102992367722
"1962","Remington College-Baton Rouge Campus","15995","15995",1.5730500837027,385.266172068203,0.0243027736724377
"1963","ITT Technical Institute-Levittown","18048","18048",1.78478601822019,436.129352000991,0.16586214049582
"1964","Orleans Niagara BOCES-Practical Nursing Program","NULL","NULL",NA,152.951973080453,0.166323488379762
"1965","American Institute of Alternative Medicine","NULL","NULL",1.03745218620035,412.535194026197,0.0204699397028637
"1966","Concorde Career College-Grand Prairie","NULL","NULL",1.66625289183396,987,0.0515733442204926
"1967","Nevada State College","4482","14758",NA,5960.79868107712,0.00319007467832422
"1968","California State University-Channel Islands","6521","17681",1.23765493644931,7801.40864521475,0.0176317807904346
"1969","ITT Technical Institute-Springfield","18048","18048",1.72758133814903,905.719071548217,0.0124268225724876
"1970","ITT Technical Institute-Chantilly","18048","18048",1.5388058939142,655.855855855856,0.00683852199812963
"1971","Franklin W Olin College of Engineering","46681","46681",NA,2783.33333333333,0.00207377397955905
"1972","Birthwise Midwifery School","12172","12172",NA,116.666666666667,0.169878418125097
"1973","ITT Technical Institute-Canton","18048","18048",1.56168776594266,715.764056571231,0.071184374824918
"1974","ITT Technical Institute-Plymouth Meeting","18048","18048",1.84199069829135,306.84500393391,0.0639591420670288
"1975","Pennsylvania College of Health Sciences","23045","23045",1.03844695165654,3345.94466777016,0.0476732817532481
"1976","St Louis College of Health Careers-Fenton","NULL","NULL",NA,515.752032520325,0.132947607751373
"1977","Carrington College-Albuquerque","NULL","NULL",NA,594.019260010137,0.0535118553014444
"1978","Pacific College of Oriental Medicine-Chicago","8537","8537",NA,71,0.031424150106509
"1979","Family of Faith College","6120","6120",NA,63.2547441058079,0.0258274600024877
"1980","Southeastern Institute-Charleston","NULL","NULL",NA,222.037191229531,0.0368618550566801
"1981","Southeastern College-Jacksonville","16856","16856",NA,297.199793849854,0.083277946415142
"1982","West Coast University-Los Angeles","32591","32591",1.48607311377004,2604.06944185178,0.000329815322748924
"1983","DigiPen Institute of Technology","27360","27360",1.12861788333438,1436.49815043157,0.0173952381545712
"1984","ITT Technical Institute-Duluth","18048","18048",1.78478601822019,714.195900917893,0.0355230285013105
"1985","ITT Technical Institute-Hilliard","18048","18048",1.87631350633404,595.903165735568,0.2094936811185
"1986","American College of Healthcare Sciences","10560","10560",NA,448.235668114867,0.027982367793958
"1987","National University College-Rio Grande","6495","6495",2.39566410105445,1813.46623270952,0.0278554211793238
"1988","Cambridge Technical Institute","NULL","NULL",NA,176.613885505481,0.0279866708278392
"1989","Beis Medrash Heichal Dovid","8600","8600",NA,177.007993909402,0.123732269561193
"1990","Health Works Institute","NULL","NULL",NA,44.707723259193,0.125401523772693
"1991","Medical Professional Institute","NULL","NULL",NA,290,0.0370982794668157
"1992","Southeastern Institute-Columbia","NULL","NULL",NA,224.267565465388,0.0371921039637735
"1993","ITT Technical Institute-Eden Prairie","18048","18048",1.66465619007075,237.180191061821,0.00592426167339541
"1994","University of California-Merced","13160","36038",NA,8758.55909496874,0.000764611880465846
"1995","Remington College-North Houston Campus","15995","15995",1.73706478437313,553.333333333333,0.0535669428530731
"1996","Remington College-Nashville Campus","15995","15995",1.4537666650333,516.444686055993,0.120438368390279
"1997","North-West College-Riverside","NULL","NULL",1.34127544014702,442,0.0111653615894959
"1998","Neumont University","24000","24000",0.798341379740849,515.118919564958,0.0633816260049679
"1999","Johnson & Wales University-Charlotte","28539","28539",0.669841248568849,3279.04609568126,0.138361330321007
"2000","Ave Maria University","17940","17940",NA,1970.98646034816,0.0759416114932034
"2001","Cambridge Junior College-Yuba City","NULL","NULL",NA,181.341240875912,0.0204865966043373
"2002","Ecclesia College","15140","15140",NA,255.094104837455,0.35544507718312
"2003","Healthcare Training Institute","NULL","NULL",NA,83.415651410383,0.0565508457086139
"2004","Professional Massage Training Center","NULL","NULL",NA,32.4012960518421,0.14178963522549
"2005","Stanbridge College","NULL","NULL",NA,1536.58885865674,0.000650228886381893
"2006","ITT Technical Institute-Kansas City","18048","18048",1.86487257031981,251.990836696847,0.0325723874801603
"2007","ITT Technical Institute-Kennesaw","18048","18048",1.86487257031981,435.821574874829,0.0647467441635625
"2008","ITT Technical Institute-Owings Mills","18048","18048",1.68753806209921,563.451776649746,0.0385589197616676
"2009","ITT Technical Institute-Warrensville Heights","18048","18048",1.60173104199247,592.96042062217,0.0254918869787402
"2010","AmeriTech College-Draper","19785","19785",1.09257918743289,847.333820306793,0.0308456221730586
"2011","Shorter University-College of Adult & Professional Programs","8160","8160",1.25732035466488,1523.40234023402,0.0348291622739314
"2012","ITT Technical Institute-Charlotte South","18048","18048",1.65321525405652,334.732423924449,0.0349884155110522
"2013","ITT Technical Institute-Clovis","18048","18048",1.76762461419884,414.87238735427,0.0223443267215467
"2014","ITT Technical Institute-Dunmore","18048","18048",1.78478601822019,178.889005126059,0.197840721222708
"2015","ITT Technical Institute-Swartz Creek","18048","18048",1.60173104199247,375.978051011076,0.199719069741941
"2016","ITT Technical Institute-Lexington","18048","18048",1.75618367818461,432.244441684263,0.169460463619167
"2017","ITT Technical Institute-Maumee","18048","18048",1.60173104199247,220.53833974214,0.210165010078992
"2018","ITT Technical Institute-Oklahoma City","18048","18048",1.93923865441232,483.374835213124,0.0494991994144184
"2019","ITT Technical Institute-Tulsa","18048","18048",1.93923865441232,678.185745140389,0.0820668510975198
"2020","University of South Florida-St Petersburg","5821","16735",1.10211890566352,10834.7481607244,0.0322456573144494
"2021","Arizona State University-Downtown Phoenix","10157","24503",NA,11555.9218868882,0.0281562337808289
"2022","Gnomon School of Visual Effects","NULL","NULL",NA,376,0.00283796042057347
"2023","SABER College","NULL","NULL",NA,1554.40414507772,0.0341259218699191
"2024","Louisiana Culinary Institute","14575","14575",NA,208,0.160744238509554
"2025","Bais Medrash Toras Chesed","8800","8800",NA,228.960396039604,0.13327513117118
"2026","Center for Natural Wellness School of Massage Therapy","NULL","NULL",NA,48.748781280468,0.0938592334261735
"2027","American Institute of Medical Technology","NULL","NULL",NA,91.4076782449726,0.0128999951108485
"2028","Visible Music College","19600","19600",NA,467.055879899917,0.300893255033247
"2029","Milwaukee Career College","NULL","NULL",NA,104.261106074343,0.0427392138481415
"2030","ITT Technical Institute-Baton Rouge","18048","18048",1.66465619007075,678.01988576264,0.0470971094829702
"2031","ITT Technical Institute-Columbia","18048","18048",1.45299887380746,331.299957930164,0.0333519680870372
"2032","ITT Technical Institute-Wichita","18048","18048",1.84771116629846,254.991905018888,0.060342844974342
"2033","ITT Technical Institute-Atlanta","18048","18048",1.66465619007075,538.487699807278,0.0233383359391475
"2034","ITT Technical Institute-Mobile","18048","18048",1.95640005843367,871.1671024483,0.0461007066033981
"2035","ITT Technical Institute-Chattanooga","18048","18048",1.5388058939142,238.648363252376,0.215941083516033
"2036","ITT Technical Institute-South Bend","18048","18048",1.65321525405652,353.968253968254,0.156970631365748
"2037","Carrington College-Stockton","NULL","NULL",1.61561165036972,554.769603880356,0.0021444146029784
"2038","Carrington College-Citrus Heights","NULL","NULL",1.61561165036972,538.261322228006,0.00291064173511283
"2039","Trident University International","8400","8400",NA,3103.41139985028,0.0167146232761172
"2040","Southeastern Institute-Charlotte","NULL","NULL",NA,418.502202643172,0.0357166480523156
"2041","Yeshivas Be'er Yitzchok","10200","10200",NA,49,0.134407166573925
